generation,avg_survival,n1_weight_mag,n2_weight_mag
8188,19,0.0000,0.0000
8189,19,0.0000,0.0000
8190,18,0.0000,0.0000
8191,18,0.0000,0.0000
8192,18,0.0000,0.0000
8193,18,0.0000,0.0000
8194,19,0.0000,0.0000
8195,18,0.0000,0.0000
8196,18,0.0000,0.0000
8197,18,0.0000,0.0000
8198,18,0.0000,0.0000
8199,18,0.0000,0.0000
8200,19,0.0000,0.0000
8201,18,0.0000,0.0000
8202,18,0.0000,0.0000
8203,18,0.0000,0.0000
8204,18,0.0000,0.0000
8205,17,0.0000,0.0000
8206,18,0.0000,0.0000
8207,18,0.0000,0.0000
8208,18,0.0000,0.0000
8209,19,0.0000,0.0000
8210,18,0.0000,0.0000
8211,18,0.0000,0.0000
8212,19,0.0000,0.0000
8213,19,0.0000,0.0000
8214,19,0.0000,0.0000
8215,19,0.0000,0.0000
8216,19,0.0000,0.0000
8217,20,0.0000,0.0000
8218,18,0.0000,0.0000
8219,20,0.0000,0.0000
8220,19,0.0000,0.0000
8221,18,0.0000,0.0000
8222,19,0.0000,0.0000
8223,19,0.0000,0.0000
8224,19,0.0000,0.0000
8225,19,0.0000,0.0000
8226,18,0.0000,0.0000
8227,18,0.0000,0.0000
8228,18,0.0000,0.0000
8229,19,0.0000,0.0000
8230,19,0.0000,0.0000
8231,19,0.0000,0.0000
8232,17,0.0000,0.0000
8233,18,0.0000,0.0000
8234,18,0.0000,0.0000
8235,19,0.0000,0.0000
8236,19,0.0000,0.0000
8237,20,0.0000,0.0000
8238,19,0.0000,0.0000
8239,19,0.0000,0.0000
8240,18,0.0000,0.0000
8241,19,0.0000,0.0000
8242,20,0.0000,0.0000
8243,19,0.0000,0.0000
8244,19,0.0000,0.0000
8245,18,0.0000,0.0000
8246,18,0.0000,0.0000
8247,18,0.0000,0.0000
8248,18,0.0000,0.0000
8249,19,0.0000,0.0000
8250,20,0.0000,0.0000
8251,19,0.0000,0.0000
8252,19,0.0000,0.0000
8253,18,0.0000,0.0000
8254,18,0.0000,0.0000
8255,19,0.0000,0.0000
8256,18,0.0000,0.0000
8257,19,0.0000,0.0000
8258,19,0.0000,0.0000
8259,20,0.0000,0.0000
8260,18,0.0000,0.0000
8261,18,0.0000,0.0000
8262,19,0.0000,0.0000
8263,19,0.0000,0.0000
8264,19,0.0000,0.0000
8265,19,0.0000,0.0000
8266,19,0.0000,0.0000
8267,18,0.0000,0.0000
8268,18,0.0000,0.0000
8269,18,0.0000,0.0000
8270,18,0.0000,0.0000
8271,18,0.0000,0.0000
8272,19,0.0000,0.0000
8273,18,0.0000,0.0000
8274,18,0.0000,0.0000
8275,19,0.0000,0.0000
8276,18,0.0000,0.0000
8277,19,0.0000,0.0000
8278,19,0.0000,0.0000
8279,19,0.0000,0.0000
8280,19,0.0000,0.0000
8281,19,0.0000,0.0000
8282,19,0.0000,0.0000
8283,19,0.0000,0.0000
8284,17,0.0000,0.0000
8285,18,0.0000,0.0000
8286,18,0.0000,0.0000
8287,18,0.0000,0.0000
8288,20,0.0000,0.0000
8289,18,0.0000,0.0000
8290,19,0.0000,0.0000
8291,18,0.0000,0.0000
8292,19,0.0000,0.0000
8293,18,0.0000,0.0000
8294,18,0.0000,0.0000
8295,18,0.0000,0.0000
8296,19,0.0000,0.0000
8297,18,0.0000,0.0000
8298,18,0.0000,0.0000
8299,18,0.0000,0.0000
8300,18,0.0000,0.0000
8301,19,0.0000,0.0000
8302,18,0.0000,0.0000
8303,19,0.0000,0.0000
8304,18,0.0000,0.0000
8305,19,0.0000,0.0000
8306,18,0.0000,0.0000
8307,19,0.0000,0.0000
8308,19,0.0000,0.0000
8309,19,0.0000,0.0000
8310,18,0.0000,0.0000
8311,19,0.0000,0.0000
8312,18,0.0000,0.0000
8313,18,0.0000,0.0000
8314,19,0.0000,0.0000
8315,19,0.0000,0.0000
8316,17,0.0000,0.0000
8317,17,0.0000,0.0000
8318,19,0.0000,0.0000
8319,19,0.0000,0.0000
8320,18,0.0000,0.0000
8321,18,0.0000,0.0000
8322,19,0.0000,0.0000
8323,19,0.0000,0.0000
8324,19,0.0000,0.0000
8325,18,0.0000,0.0000
8326,18,0.0000,0.0000
8327,19,0.0000,0.0000
8328,18,0.0000,0.0000
8329,19,0.0000,0.0000
8330,19,0.0000,0.0000
8331,19,0.0000,0.0000
8332,20,0.0000,0.0000
8333,19,0.0000,0.0000
8334,19,0.0000,0.0000
8335,18,0.0000,0.0000
8336,19,0.0000,0.0000
8337,20,0.0000,0.0000
8338,18,0.0000,0.0000
8339,18,0.0000,0.0000
8340,18,0.0000,0.0000
8341,19,0.0000,0.0000
8342,19,0.0000,0.0000
8343,19,0.0000,0.0000
8344,19,0.0000,0.0000
8345,20,0.0000,0.0000
8346,18,0.0000,0.0000
8347,19,0.0000,0.0000
8348,19,0.0000,0.0000
8349,18,0.0000,0.0000
8350,19,0.0000,0.0000
8351,19,0.0000,0.0000
8352,18,0.0000,0.0000
8353,19,0.0000,0.0000
8354,19,0.0000,0.0000
8355,18,0.0000,0.0000
8356,18,0.0000,0.0000
8357,18,0.0000,0.0000
8358,19,0.0000,0.0000
8359,18,0.0000,0.0000
8360,19,0.0000,0.0000
8361,19,0.0000,0.0000
8362,19,0.0000,0.0000
8363,19,0.0000,0.0000
8364,19,0.0000,0.0000
8365,19,0.0000,0.0000
8366,18,0.0000,0.0000
8367,18,0.0000,0.0000
8368,18,0.0000,0.0000
8369,19,0.0000,0.0000
8370,19,0.0000,0.0000
8371,19,0.0000,0.0000
8372,19,0.0000,0.0000
8373,19,0.0000,0.0000
8374,19,0.0000,0.0000
8375,19,0.0000,0.0000
8376,19,0.0000,0.0000
8377,19,0.0000,0.0000
8378,19,0.0000,0.0000
8379,19,0.0000,0.0000
8380,19,0.0000,0.0000
8381,18,0.0000,0.0000
8382,19,0.0000,0.0000
8383,19,0.0000,0.0000
8384,19,0.0000,0.0000
8385,20,0.0000,0.0000
8386,19,0.0000,0.0000
8387,18,0.0000,0.0000
8388,18,0.0000,0.0000
8389,18,0.0000,0.0000
8390,18,0.0000,0.0000
8391,19,0.0000,0.0000
8392,20,0.0000,0.0000
8393,19,0.0000,0.0000
8394,18,0.0000,0.0000
8395,18,0.0000,0.0000
8396,19,0.0000,0.0000
8397,19,0.0000,0.0000
8398,19,0.0000,0.0000
8399,18,0.0000,0.0000
8400,18,0.0000,0.0000
8401,18,0.0000,0.0000
8402,18,0.0000,0.0000
8403,18,0.0000,0.0000
8404,18,0.0000,0.0000
8405,19,0.0000,0.0000
8406,19,0.0000,0.0000
8407,19,0.0000,0.0000
8408,19,0.0000,0.0000
8409,19,0.0000,0.0000
8410,19,0.0000,0.0000
8411,19,0.0000,0.0000
8412,19,0.0000,0.0000
8413,19,0.0000,0.0000
8414,19,0.0000,0.0000
8415,19,0.0000,0.0000
8416,19,0.0000,0.0000
8417,19,0.0000,0.0000
8418,18,0.0000,0.0000
8419,19,0.0000,0.0000
8420,19,0.0000,0.0000
8421,20,0.0000,0.0000
8422,18,0.0000,0.0000
8423,19,0.0000,0.0000
8424,19,0.0000,0.0000
8425,19,0.0000,0.0000
8426,19,0.0000,0.0000
8427,19,0.0000,0.0000
8428,19,0.0000,0.0000
8429,19,0.0000,0.0000
8430,18,0.0000,0.0000
8431,18,0.0000,0.0000
8432,19,0.0000,0.0000
8433,19,0.0000,0.0000
8434,18,0.0000,0.0000
8435,19,0.0000,0.0000
8436,18,0.0000,0.0000
8437,19,0.0000,0.0000
8438,19,0.0000,0.0000
8439,19,0.0000,0.0000
8440,19,0.0000,0.0000
8441,19,0.0000,0.0000
8442,19,0.0000,0.0000
8443,19,0.0000,0.0000
8444,19,0.0000,0.0000
8445,20,0.0000,0.0000
8446,18,0.0000,0.0000
8447,18,0.0000,0.0000
8448,18,0.0000,0.0000
8449,19,0.0000,0.0000
8450,18,0.0000,0.0000
8451,18,0.0000,0.0000
8452,18,0.0000,0.0000
8453,18,0.0000,0.0000
8454,18,0.0000,0.0000
8455,18,0.0000,0.0000
8456,19,0.0000,0.0000
8457,19,0.0000,0.0000
8458,19,0.0000,0.0000
8459,18,0.0000,0.0000
8460,18,0.0000,0.0000
8461,18,0.0000,0.0000
8462,19,0.0000,0.0000
8463,19,0.0000,0.0000
8464,18,0.0000,0.0000
8465,19,0.0000,0.0000
8466,19,0.0000,0.0000
8467,18,0.0000,0.0000
8468,18,0.0000,0.0000
8469,19,0.0000,0.0000
8470,18,0.0000,0.0000
8471,19,0.0000,0.0000
8472,20,0.0000,0.0000
8473,18,0.0000,0.0000
8474,17,0.0000,0.0000
8475,17,0.0000,0.0000
8476,18,0.0000,0.0000
8477,18,0.0000,0.0000
8478,18,0.0000,0.0000
8479,18,0.0000,0.0000
8480,19,0.0000,0.0000
8481,19,0.0000,0.0000
8482,18,0.0000,0.0000
8483,19,0.0000,0.0000
8484,18,0.0000,0.0000
8485,18,0.0000,0.0000
8486,18,0.0000,0.0000
8487,19,0.0000,0.0000
8488,18,0.0000,0.0000
8489,20,0.0000,0.0000
8490,19,0.0000,0.0000
8491,20,0.0000,0.0000
8492,19,0.0000,0.0000
8493,18,0.0000,0.0000
8494,18,0.0000,0.0000
8495,18,0.0000,0.0000
8496,19,0.0000,0.0000
8497,19,0.0000,0.0000
8498,18,0.0000,0.0000
8499,17,0.0000,0.0000
8500,19,0.0000,0.0000
8501,20,0.0000,0.0000
8502,19,0.0000,0.0000
8503,19,0.0000,0.0000
8504,19,0.0000,0.0000
8505,19,0.0000,0.0000
8506,19,0.0000,0.0000
8507,18,0.0000,0.0000
8508,18,0.0000,0.0000
8509,19,0.0000,0.0000
8510,18,0.0000,0.0000
8511,18,0.0000,0.0000
8512,19,0.0000,0.0000
8513,18,0.0000,0.0000
8514,19,0.0000,0.0000
8515,18,0.0000,0.0000
8516,18,0.0000,0.0000
8517,18,0.0000,0.0000
8518,18,0.0000,0.0000
8519,18,0.0000,0.0000
8520,19,0.0000,0.0000
8521,19,0.0000,0.0000
8522,19,0.0000,0.0000
8523,19,0.0000,0.0000
8524,18,0.0000,0.0000
8525,18,0.0000,0.0000
8526,19,0.0000,0.0000
8527,20,0.0000,0.0000
8528,20,0.0000,0.0000
8529,18,0.0000,0.0000
8530,18,0.0000,0.0000
8531,18,0.0000,0.0000
8532,19,0.0000,0.0000
8533,19,0.0000,0.0000
8534,18,0.0000,0.0000
8535,20,0.0000,0.0000
8536,19,0.0000,0.0000
8537,18,0.0000,0.0000
8538,18,0.0000,0.0000
8539,18,0.0000,0.0000
8540,18,0.0000,0.0000
8541,18,0.0000,0.0000
8542,18,0.0000,0.0000
8543,19,0.0000,0.0000
8544,19,0.0000,0.0000
8545,19,0.0000,0.0000
8546,19,0.0000,0.0000
8547,19,0.0000,0.0000
8548,18,0.0000,0.0000
8549,18,0.0000,0.0000
8550,18,0.0000,0.0000
8551,19,0.0000,0.0000
8552,18,0.0000,0.0000
8553,19,0.0000,0.0000
8554,19,0.0000,0.0000
8555,19,0.0000,0.0000
8556,19,0.0000,0.0000
8557,18,0.0000,0.0000
8558,19,0.0000,0.0000
8559,19,0.0000,0.0000
8560,18,0.0000,0.0000
8561,18,0.0000,0.0000
8562,19,0.0000,0.0000
8563,18,0.0000,0.0000
8564,19,0.0000,0.0000
8565,19,0.0000,0.0000
8566,18,0.0000,0.0000
8567,19,0.0000,0.0000
8568,18,0.0000,0.0000
8569,19,0.0000,0.0000
8570,19,0.0000,0.0000
8571,18,0.0000,0.0000
8572,19,0.0000,0.0000
8573,19,0.0000,0.0000
8574,19,0.0000,0.0000
8575,19,0.0000,0.0000
8576,18,0.0000,0.0000
8577,17,0.0000,0.0000
8578,19,0.0000,0.0000
8579,18,0.0000,0.0000
8580,18,0.0000,0.0000
8581,19,0.0000,0.0000
8582,19,0.0000,0.0000
8583,18,0.0000,0.0000
8584,18,0.0000,0.0000
8585,18,0.0000,0.0000
8586,18,0.0000,0.0000
8587,18,0.0000,0.0000
8588,19,0.0000,0.0000
8589,19,0.0000,0.0000
8590,19,0.0000,0.0000
8591,17,0.0000,0.0000
8592,18,0.0000,0.0000
8593,19,0.0000,0.0000
8594,19,0.0000,0.0000
8595,19,0.0000,0.0000
8596,18,0.0000,0.0000
8597,19,0.0000,0.0000
8598,18,0.0000,0.0000
8599,18,0.0000,0.0000
8600,19,0.0000,0.0000
8601,18,0.0000,0.0000
8602,18,0.0000,0.0000
8603,18,0.0000,0.0000
8604,19,0.0000,0.0000
8605,19,0.0000,0.0000
8606,20,0.0000,0.0000
8607,19,0.0000,0.0000
8608,19,0.0000,0.0000
8609,18,0.0000,0.0000
8610,19,0.0000,0.0000
8611,19,0.0000,0.0000
8612,19,0.0000,0.0000
8613,19,0.0000,0.0000
8614,18,0.0000,0.0000
8615,19,0.0000,0.0000
8616,19,0.0000,0.0000
8617,19,0.0000,0.0000
8618,20,0.0000,0.0000
8619,19,0.0000,0.0000
8620,19,0.0000,0.0000
8621,18,0.0000,0.0000
8622,18,0.0000,0.0000
8623,18,0.0000,0.0000
8624,19,0.0000,0.0000
8625,19,0.0000,0.0000
8626,20,0.0000,0.0000
8627,19,0.0000,0.0000
8628,19,0.0000,0.0000
8629,20,0.0000,0.0000
8630,20,0.0000,0.0000
8631,19,0.0000,0.0000
8632,18,0.0000,0.0000
8633,18,0.0000,0.0000
8634,19,0.0000,0.0000
8635,19,0.0000,0.0000
8636,19,0.0000,0.0000
8637,18,0.0000,0.0000
8638,19,0.0000,0.0000
8639,19,0.0000,0.0000
8640,18,0.0000,0.0000
8641,19,0.0000,0.0000
8642,20,0.0000,0.0000
8643,19,0.0000,0.0000
8644,19,0.0000,0.0000
8645,19,0.0000,0.0000
8646,19,0.0000,0.0000
8647,18,0.0000,0.0000
8648,18,0.0000,0.0000
8649,19,0.0000,0.0000
8650,19,0.0000,0.0000
8651,19,0.0000,0.0000
8652,18,0.0000,0.0000
8653,18,0.0000,0.0000
8654,18,0.0000,0.0000
8655,17,0.0000,0.0000
8656,19,0.0000,0.0000
8657,19,0.0000,0.0000
8658,19,0.0000,0.0000
8659,19,0.0000,0.0000
8660,19,0.0000,0.0000
8661,18,0.0000,0.0000
8662,18,0.0000,0.0000
8663,18,0.0000,0.0000
8664,18,0.0000,0.0000
8665,19,0.0000,0.0000
8666,19,0.0000,0.0000
8667,19,0.0000,0.0000
8668,18,0.0000,0.0000
8669,18,0.0000,0.0000
8670,19,0.0000,0.0000
8671,19,0.0000,0.0000
8672,19,0.0000,0.0000
8673,18,0.0000,0.0000
8674,18,0.0000,0.0000
8675,18,0.0000,0.0000
8676,18,0.0000,0.0000
8677,18,0.0000,0.0000
8678,19,0.0000,0.0000
8679,18,0.0000,0.0000
8680,19,0.0000,0.0000
8681,19,0.0000,0.0000
8682,18,0.0000,0.0000
8683,19,0.0000,0.0000
8684,18,0.0000,0.0000
8685,19,0.0000,0.0000
8686,19,0.0000,0.0000
8687,19,0.0000,0.0000
8688,19,0.0000,0.0000
8689,19,0.0000,0.0000
8690,18,0.0000,0.0000
8691,19,0.0000,0.0000
8692,19,0.0000,0.0000
8693,19,0.0000,0.0000
8694,18,0.0000,0.0000
8695,19,0.0000,0.0000
8696,19,0.0000,0.0000
8697,18,0.0000,0.0000
8698,19,0.0000,0.0000
8699,18,0.0000,0.0000
8700,19,0.0000,0.0000
8701,19,0.0000,0.0000
8702,18,0.0000,0.0000
8703,18,0.0000,0.0000
8704,18,0.0000,0.0000
8705,18,0.0000,0.0000
8706,19,0.0000,0.0000
8707,19,0.0000,0.0000
8708,18,0.0000,0.0000
8709,19,0.0000,0.0000
8710,19,0.0000,0.0000
8711,18,0.0000,0.0000
8712,18,0.0000,0.0000
8713,19,0.0000,0.0000
8714,19,0.0000,0.0000
8715,20,0.0000,0.0000
8716,19,0.0000,0.0000
8717,20,0.0000,0.0000
8718,19,0.0000,0.0000
8719,19,0.0000,0.0000
8720,19,0.0000,0.0000
8721,19,0.0000,0.0000
8722,18,0.0000,0.0000
8723,18,0.0000,0.0000
8724,19,0.0000,0.0000
8725,19,0.0000,0.0000
8726,19,0.0000,0.0000
8727,19,0.0000,0.0000
8728,19,0.0000,0.0000
8729,18,0.0000,0.0000
8730,18,0.0000,0.0000
8731,19,0.0000,0.0000
8732,19,0.0000,0.0000
8733,19,0.0000,0.0000
8734,18,0.0000,0.0000
8735,19,0.0000,0.0000
8736,18,0.0000,0.0000
8737,18,0.0000,0.0000
8738,18,0.0000,0.0000
8739,19,0.0000,0.0000
8740,19,0.0000,0.0000
8741,19,0.0000,0.0000
8742,18,0.0000,0.0000
8743,19,0.0000,0.0000
8744,19,0.0000,0.0000
8745,19,0.0000,0.0000
8746,17,0.0000,0.0000
8747,19,0.0000,0.0000
8748,19,0.0000,0.0000
8749,19,0.0000,0.0000
8750,18,0.0000,0.0000
8751,18,0.0000,0.0000
8752,19,0.0000,0.0000
8753,19,0.0000,0.0000
8754,17,0.0000,0.0000
8755,19,0.0000,0.0000
8756,19,0.0000,0.0000
8757,20,0.0000,0.0000
8758,19,0.0000,0.0000
8759,19,0.0000,0.0000
8760,18,0.0000,0.0000
8761,19,0.0000,0.0000
8762,19,0.0000,0.0000
8763,18,0.0000,0.0000
8764,18,0.0000,0.0000
8765,18,0.0000,0.0000
8766,20,0.0000,0.0000
8767,19,0.0000,0.0000
8768,19,0.0000,0.0000
8769,19,0.0000,0.0000
8770,19,0.0000,0.0000
8771,18,0.0000,0.0000
8772,18,0.0000,0.0000
8773,18,0.0000,0.0000
8774,18,0.0000,0.0000
8775,19,0.0000,0.0000
8776,19,0.0000,0.0000
8777,19,0.0000,0.0000
8778,18,0.0000,0.0000
8779,19,0.0000,0.0000
8780,19,0.0000,0.0000
8781,18,0.0000,0.0000
8782,19,0.0000,0.0000
8783,19,0.0000,0.0000
8784,19,0.0000,0.0000
8785,19,0.0000,0.0000
8786,18,0.0000,0.0000
8787,19,0.0000,0.0000
8788,19,0.0000,0.0000
8789,18,0.0000,0.0000
8790,19,0.0000,0.0000
8791,19,0.0000,0.0000
8792,19,0.0000,0.0000
8793,18,0.0000,0.0000
8794,18,0.0000,0.0000
8795,18,0.0000,0.0000
8796,18,0.0000,0.0000
8797,19,0.0000,0.0000
8798,18,0.0000,0.0000
8799,18,0.0000,0.0000
8800,19,0.0000,0.0000
8801,20,0.0000,0.0000
8802,19,0.0000,0.0000
8803,19,0.0000,0.0000
8804,19,0.0000,0.0000
8805,18,0.0000,0.0000
8806,18,0.0000,0.0000
8807,19,0.0000,0.0000
8808,18,0.0000,0.0000
8809,19,0.0000,0.0000
8810,18,0.0000,0.0000
8811,18,0.0000,0.0000
8812,19,0.0000,0.0000
8813,19,0.0000,0.0000
8814,18,0.0000,0.0000
8815,19,0.0000,0.0000
8816,20,0.0000,0.0000
8817,18,0.0000,0.0000
8818,18,0.0000,0.0000
8819,18,0.0000,0.0000
8820,19,0.0000,0.0000
8821,18,0.0000,0.0000
8822,18,0.0000,0.0000
8823,19,0.0000,0.0000
8824,19,0.0000,0.0000
8825,19,0.0000,0.0000
8826,19,0.0000,0.0000
8827,18,0.0000,0.0000
8828,19,0.0000,0.0000
8829,19,0.0000,0.0000
8830,18,0.0000,0.0000
8831,18,0.0000,0.0000
8832,18,0.0000,0.0000
8833,18,0.0000,0.0000
8834,18,0.0000,0.0000
8835,19,0.0000,0.0000
8836,19,0.0000,0.0000
8837,19,0.0000,0.0000
8838,19,0.0000,0.0000
8839,19,0.0000,0.0000
8840,19,0.0000,0.0000
8841,19,0.0000,0.0000
8842,19,0.0000,0.0000
8843,19,0.0000,0.0000
8844,18,0.0000,0.0000
8845,18,0.0000,0.0000
8846,18,0.0000,0.0000
8847,19,0.0000,0.0000
8848,19,0.0000,0.0000
8849,19,0.0000,0.0000
8850,18,0.0000,0.0000
8851,18,0.0000,0.0000
8852,19,0.0000,0.0000
8853,19,0.0000,0.0000
8854,19,0.0000,0.0000
8855,18,0.0000,0.0000
8856,19,0.0000,0.0000
8857,18,0.0000,0.0000
8858,18,0.0000,0.0000
8859,18,0.0000,0.0000
8860,18,0.0000,0.0000
8861,19,0.0000,0.0000
8862,19,0.0000,0.0000
8863,18,0.0000,0.0000
8864,19,0.0000,0.0000
8865,19,0.0000,0.0000
8866,20,0.0000,0.0000
8867,18,0.0000,0.0000
8868,19,0.0000,0.0000
8869,19,0.0000,0.0000
8870,19,0.0000,0.0000
8871,19,0.0000,0.0000
8872,19,0.0000,0.0000
8873,18,0.0000,0.0000
8874,18,0.0000,0.0000
8875,18,0.0000,0.0000
8876,18,0.0000,0.0000
8877,18,0.0000,0.0000
8878,18,0.0000,0.0000
8879,19,0.0000,0.0000
8880,19,0.0000,0.0000
8881,18,0.0000,0.0000
8882,19,0.0000,0.0000
8883,19,0.0000,0.0000
8884,20,0.0000,0.0000
8885,19,0.0000,0.0000
8886,19,0.0000,0.0000
8887,18,0.0000,0.0000
8888,18,0.0000,0.0000
8889,18,0.0000,0.0000
8890,19,0.0000,0.0000
8891,19,0.0000,0.0000
8892,19,0.0000,0.0000
8893,18,0.0000,0.0000
8894,18,0.0000,0.0000
8895,19,0.0000,0.0000
8896,19,0.0000,0.0000
8897,18,0.0000,0.0000
8898,19,0.0000,0.0000
8899,20,0.0000,0.0000
8900,19,0.0000,0.0000
8901,19,0.0000,0.0000
8902,18,0.0000,0.0000
8903,19,0.0000,0.0000
8904,18,0.0000,0.0000
8905,18,0.0000,0.0000
8906,18,0.0000,0.0000
8907,17,0.0000,0.0000
8908,18,0.0000,0.0000
8909,20,0.0000,0.0000
8910,18,0.0000,0.0000
8911,18,0.0000,0.0000
8912,19,0.0000,0.0000
8913,20,0.0000,0.0000
8914,20,0.0000,0.0000
8915,18,0.0000,0.0000
8916,18,0.0000,0.0000
8917,18,0.0000,0.0000
8918,18,0.0000,0.0000
8919,18,0.0000,0.0000
8920,18,0.0000,0.0000
8921,19,0.0000,0.0000
8922,19,0.0000,0.0000
8923,19,0.0000,0.0000
8924,18,0.0000,0.0000
8925,20,0.0000,0.0000
8926,19,0.0000,0.0000
8927,19,0.0000,0.0000
8928,18,0.0000,0.0000
8929,18,0.0000,0.0000
8930,18,0.0000,0.0000
8931,19,0.0000,0.0000
8932,19,0.0000,0.0000
8933,19,0.0000,0.0000
8934,19,0.0000,0.0000
8935,18,0.0000,0.0000
8936,19,0.0000,0.0000
8937,19,0.0000,0.0000
8938,18,0.0000,0.0000
8939,18,0.0000,0.0000
8940,19,0.0000,0.0000
8941,19,0.0000,0.0000
8942,18,0.0000,0.0000
8943,19,0.0000,0.0000
8944,18,0.0000,0.0000
8945,18,0.0000,0.0000
8946,19,0.0000,0.0000
8947,18,0.0000,0.0000
8948,18,0.0000,0.0000
8949,19,0.0000,0.0000
8950,19,0.0000,0.0000
8951,19,0.0000,0.0000
8952,20,0.0000,0.0000
8953,20,0.0000,0.0000
8954,19,0.0000,0.0000
8955,20,0.0000,0.0000
8956,19,0.0000,0.0000
8957,19,0.0000,0.0000
8958,18,0.0000,0.0000
8959,19,0.0000,0.0000
8960,19,0.0000,0.0000
8961,18,0.0000,0.0000
8962,19,0.0000,0.0000
8963,18,0.0000,0.0000
8964,19,0.0000,0.0000
8965,19,0.0000,0.0000
8966,19,0.0000,0.0000
8967,18,0.0000,0.0000
8968,19,0.0000,0.0000
8969,19,0.0000,0.0000
8970,19,0.0000,0.0000
8971,19,0.0000,0.0000
8972,19,0.0000,0.0000
8973,19,0.0000,0.0000
8974,18,0.0000,0.0000
8975,19,0.0000,0.0000
8976,19,0.0000,0.0000
8977,19,0.0000,0.0000
8978,19,0.0000,0.0000
8979,19,0.0000,0.0000
8980,19,0.0000,0.0000
8981,18,0.0000,0.0000
8982,19,0.0000,0.0000
8983,19,0.0000,0.0000
8984,19,0.0000,0.0000
8985,18,0.0000,0.0000
8986,19,0.0000,0.0000
8987,19,0.0000,0.0000
8988,19,0.0000,0.0000
8989,19,0.0000,0.0000
8990,19,0.0000,0.0000
8991,19,0.0000,0.0000
8992,19,0.0000,0.0000
8993,19,0.0000,0.0000
8994,19,0.0000,0.0000
8995,18,0.0000,0.0000
8996,19,0.0000,0.0000
8997,19,0.0000,0.0000
8998,20,0.0000,0.0000
8999,19,0.0000,0.0000
9000,19,0.0000,0.0000
9001,19,0.0000,0.0000
9002,20,0.0000,0.0000
9003,19,0.0000,0.0000
9004,20,0.0000,0.0000
9005,19,0.0000,0.0000
9006,19,0.0000,0.0000
9007,19,0.0000,0.0000
9008,19,0.0000,0.0000
9009,19,0.0000,0.0000
9010,19,0.0000,0.0000
9011,19,0.0000,0.0000
9012,18,0.0000,0.0000
9013,19,0.0000,0.0000
9014,18,0.0000,0.0000
9015,19,0.0000,0.0000
9016,18,0.0000,0.0000
9017,19,0.0000,0.0000
9018,19,0.0000,0.0000
9019,19,0.0000,0.0000
9020,19,0.0000,0.0000
9021,19,0.0000,0.0000
9022,19,0.0000,0.0000
9023,19,0.0000,0.0000
9024,19,0.0000,0.0000
9025,19,0.0000,0.0000
9026,19,0.0000,0.0000
9027,18,0.0000,0.0000
9028,19,0.0000,0.0000
9029,18,0.0000,0.0000
9030,19,0.0000,0.0000
9031,19,0.0000,0.0000
9032,19,0.0000,0.0000
9033,19,0.0000,0.0000
9034,18,0.0000,0.0000
9035,19,0.0000,0.0000
9036,18,0.0000,0.0000
9037,19,0.0000,0.0000
9038,18,0.0000,0.0000
9039,18,0.0000,0.0000
9040,19,0.0000,0.0000
9041,19,0.0000,0.0000
9042,18,0.0000,0.0000
9043,18,0.0000,0.0000
9044,18,0.0000,0.0000
9045,18,0.0000,0.0000
9046,17,0.0000,0.0000
9047,18,0.0000,0.0000
9048,18,0.0000,0.0000
9049,18,0.0000,0.0000
9050,18,0.0000,0.0000
9051,18,0.0000,0.0000
9052,18,0.0000,0.0000
9053,19,0.0000,0.0000
9054,18,0.0000,0.0000
9055,19,0.0000,0.0000
9056,18,0.0000,0.0000
9057,18,0.0000,0.0000
9058,18,0.0000,0.0000
9059,19,0.0000,0.0000
9060,19,0.0000,0.0000
9061,19,0.0000,0.0000
9062,19,0.0000,0.0000
9063,19,0.0000,0.0000
9064,19,0.0000,0.0000
9065,18,0.0000,0.0000
9066,18,0.0000,0.0000
9067,19,0.0000,0.0000
9068,18,0.0000,0.0000
9069,19,0.0000,0.0000
9070,18,0.0000,0.0000
9071,18,0.0000,0.0000
9072,19,0.0000,0.0000
9073,18,0.0000,0.0000
9074,19,0.0000,0.0000
9075,18,0.0000,0.0000
9076,18,0.0000,0.0000
9077,18,0.0000,0.0000
9078,19,0.0000,0.0000
9079,19,0.0000,0.0000
9080,19,0.0000,0.0000
9081,18,0.0000,0.0000
9082,18,0.0000,0.0000
9083,18,0.0000,0.0000
9084,18,0.0000,0.0000
9085,19,0.0000,0.0000
9086,19,0.0000,0.0000
9087,19,0.0000,0.0000
9088,18,0.0000,0.0000
9089,18,0.0000,0.0000
9090,18,0.0000,0.0000
9091,17,0.0000,0.0000
9092,18,0.0000,0.0000
9093,18,0.0000,0.0000
9094,18,0.0000,0.0000
9095,19,0.0000,0.0000
9096,18,0.0000,0.0000
9097,17,0.0000,0.0000
9098,18,0.0000,0.0000
9099,18,0.0000,0.0000
9100,19,0.0000,0.0000
9101,19,0.0000,0.0000
9102,20,0.0000,0.0000
9103,20,0.0000,0.0000
9104,19,0.0000,0.0000
9105,20,0.0000,0.0000
9106,19,0.0000,0.0000
9107,18,0.0000,0.0000
9108,19,0.0000,0.0000
9109,19,0.0000,0.0000
9110,19,0.0000,0.0000
9111,19,0.0000,0.0000
9112,19,0.0000,0.0000
9113,19,0.0000,0.0000
9114,19,0.0000,0.0000
9115,20,0.0000,0.0000
9116,19,0.0000,0.0000
9117,18,0.0000,0.0000
9118,19,0.0000,0.0000
