generation,avg_survival,n1_weight_mag,n2_weight_mag
6280,41,6.1121,8.2486
6281,41,6.1337,8.2397
6282,41,6.1461,8.2347
6283,42,6.1525,8.2321
6284,45,5.8902,8.4053
6285,44,5.8825,8.4051
6286,45,5.8769,8.4050
6287,45,5.8717,8.4048
6288,44,5.8676,8.4046
6289,44,5.8326,8.5062
6290,43,5.8318,8.5027
6291,43,5.8321,8.5000
6292,44,5.8328,8.4978
6293,43,5.8331,8.4962
6294,44,5.9744,8.5004
6295,44,5.9665,8.4998
6296,45,5.9601,8.4987
6297,44,5.9533,8.4974
6298,43,5.9467,8.4957
6299,43,5.9958,8.5487
6300,44,6.0171,8.5432
6301,45,6.0254,8.5421
6302,44,6.0259,8.5430
6303,43,6.0078,8.5462
6304,44,5.8550,8.5102
6305,44,5.8545,8.5056
6306,43,5.8632,8.5011
6307,43,5.8700,8.4976
6308,44,5.8722,8.4959
6309,43,5.8874,8.3421
6310,42,5.8881,8.3363
6311,43,5.8939,8.3332
6312,43,5.8945,8.3300
6313,44,5.8935,8.3286
6314,45,5.8811,8.4528
6315,45,5.8924,8.4448
6316,45,5.9016,8.4406
6317,45,5.9052,8.4384
6318,45,5.9059,8.4370
6319,44,6.0755,8.4888
6320,44,6.0671,8.4879
6321,43,6.0595,8.4863
6322,44,6.0521,8.4846
6323,44,6.0463,8.4829
6324,44,5.9655,8.3310
6325,43,5.9350,8.3242
6326,44,5.9166,8.3240
6327,44,5.9105,8.3237
6328,44,5.9046,8.3236
6329,41,5.8209,8.5160
6330,41,5.8022,8.5114
6331,42,5.8064,8.5105
6332,42,5.7955,8.5111
6333,41,5.7860,8.5098
6334,43,5.9674,8.4988
6335,44,5.9545,8.4980
6336,43,5.9466,8.4974
6337,43,5.9402,8.4967
6338,43,5.9358,8.4965
6339,45,6.1441,8.5402
6340,45,6.1417,8.5393
6341,44,6.1382,8.5394
6342,44,6.1340,8.5388
6343,44,6.1288,8.5378
6344,42,5.9677,8.3723
6345,42,5.9623,8.3723
6346,41,5.9580,8.3725
6347,42,5.9544,8.3726
6348,42,5.9511,8.3726
6349,44,6.0207,8.2520
6350,45,6.0276,8.2490
6351,44,6.0268,8.2465
6352,44,6.0229,8.2444
6353,44,6.0189,8.2430
6354,45,5.9721,8.5366
6355,44,5.9702,8.5364
6356,45,5.9696,8.5367
6357,45,5.9704,8.5365
6358,45,5.9758,8.5356
6359,45,6.0205,8.4183
6360,44,6.0138,8.4138
6361,44,6.0085,8.4119
6362,43,6.0025,8.4100
6363,43,5.9959,8.4085
6364,44,5.9386,8.3797
6365,43,5.9640,8.3701
6366,44,5.9766,8.3634
6367,43,5.9799,8.3601
6368,44,5.9792,8.3589
6369,42,5.9998,8.4975
6370,42,5.9873,8.4926
6371,43,5.9751,8.4895
6372,42,5.9685,8.4867
6373,43,5.9700,8.4852
6374,45,5.7390,8.4147
6375,45,5.7366,8.4129
6376,45,5.7403,8.4119
6377,46,5.7452,8.4110
6378,45,5.7494,8.4100
6379,45,5.9737,8.3607
6380,45,5.9711,8.3577
6381,44,5.9677,8.3564
6382,45,5.9647,8.3556
6383,45,5.9621,8.3548
6384,44,5.8725,8.4477
6385,43,5.8666,8.4480
6386,43,5.8632,8.4479
6387,43,5.8599,8.4476
6388,44,5.8564,8.4472
6389,42,6.0937,8.4506
6390,42,6.0779,8.4498
6391,42,6.0635,8.4483
6392,42,6.0522,8.4448
6393,42,6.0411,8.4456
6394,44,5.9411,8.5108
6395,44,5.9246,8.5073
6396,44,5.9156,8.5045
6397,43,5.9095,8.5028
6398,44,5.9035,8.5016
6399,45,5.9153,8.4273
6400,44,5.9292,8.4241
6401,44,5.9364,8.4184
6402,44,5.9360,8.4173
6403,44,5.9335,8.4170
6404,45,6.0616,8.4651
6405,44,6.0605,8.4603
6406,45,6.0604,8.4578
6407,45,6.0603,8.4564
6408,45,6.0616,8.4552
6409,44,6.1531,8.5333
6410,44,6.0986,8.5350
6411,43,6.0788,8.5371
6412,44,6.0695,8.5380
6413,43,6.0644,8.5388
6414,43,5.8996,8.3379
6415,41,5.8892,8.3383
6416,42,5.8860,8.3372
6417,42,5.8834,8.3362
6418,43,5.8812,8.3353
6419,44,5.9144,8.4642
6420,44,5.9171,8.4538
6421,44,5.9216,8.4469
6422,44,5.9174,8.4440
6423,44,5.9137,8.4421
6424,45,6.0494,8.5744
6425,44,6.0406,8.5681
6426,45,6.0318,8.5643
6427,45,6.0211,8.5626
6428,44,6.0063,8.5597
6429,44,6.1594,8.2894
6430,44,6.1646,8.2864
6431,45,6.1671,8.2845
6432,44,6.1696,8.2831
6433,45,6.1711,8.2821
6434,45,6.0215,8.4146
6435,46,6.0098,8.4122
6436,45,6.0058,8.4106
6437,45,6.0046,8.4095
6438,45,6.0052,8.4087
6439,45,6.1500,8.3810
6440,45,6.1387,8.3774
6441,46,6.1301,8.3749
6442,45,6.1227,8.3729
6443,45,6.1162,8.3714
6444,42,6.1631,8.5888
6445,42,6.1464,8.5603
6446,43,6.1444,8.5634
6447,44,6.1416,8.5674
6448,44,6.1415,8.5689
6449,44,5.9206,8.4197
6450,44,5.9123,8.4185
6451,44,5.9045,8.4179
6452,43,5.8977,8.4177
6453,44,5.8919,8.4176
6454,44,5.8718,8.2902
6455,45,5.8728,8.2827
6456,45,5.8698,8.2793
6457,45,5.8660,8.2772
6458,45,5.8632,8.2754
6459,44,5.8473,8.4206
6460,44,5.8323,8.4186
6461,45,5.8224,8.4173
6462,44,5.8156,8.4161
6463,45,5.8108,8.4151
6464,45,6.0040,8.6325
6465,44,5.9829,8.6330
6466,43,5.9707,8.6334
6467,42,5.9625,8.6336
6468,43,5.9559,8.6336
6469,45,6.0764,8.4195
6470,44,6.0720,8.4128
6471,44,6.0684,8.4091
6472,42,6.0659,8.4064
6473,44,6.0640,8.4043
6474,43,5.8368,8.4325
6475,44,5.8396,8.4281
6476,44,5.8373,8.4227
6477,44,5.8266,8.4187
6478,44,5.8143,8.4137
6479,44,5.8689,8.5568
6480,45,5.8541,8.5542
6481,45,5.8430,8.5530
6482,45,5.8346,8.5524
6483,45,5.8313,8.5521
6484,44,5.9023,8.3863
6485,44,5.8922,8.3833
6486,44,5.8843,8.3821
6487,44,5.8777,8.3817
6488,45,5.8718,8.3811
6489,42,5.8616,8.5293
6490,41,5.8552,8.5275
6491,41,5.8505,8.5262
6492,42,5.8467,8.5252
6493,41,5.8434,8.5243
6494,46,5.9057,8.4878
6495,46,5.9054,8.4864
6496,46,5.9037,8.4856
6497,45,5.9058,8.4840
6498,45,5.9117,8.4822
6499,44,5.8877,8.5426
6500,44,5.8780,8.5351
6501,44,5.8721,8.5310
6502,43,5.8683,8.5276
6503,44,5.8652,8.5251
6504,45,5.8846,8.5393
6505,44,5.8776,8.5389
6506,43,5.8736,8.5373
6507,44,5.8692,8.5362
6508,44,5.8653,8.5355
6509,44,5.8714,8.5409
6510,44,5.8634,8.5377
6511,45,5.8570,8.5358
6512,44,5.8517,8.5344
6513,44,5.8483,8.5335
6514,44,5.8863,8.5447
6515,44,5.8836,8.5412
6516,43,5.8795,8.5393
6517,44,5.8754,8.5378
6518,44,5.8718,8.5366
6519,44,5.9883,8.4430
6520,44,5.9822,8.4411
6521,43,5.9786,8.4383
6522,44,5.9753,8.4364
6523,44,5.9720,8.4356
6524,43,5.9341,8.5651
6525,43,5.9147,8.5676
6526,43,5.9023,8.5687
6527,43,5.8931,8.5692
6528,43,5.8863,8.5690
6529,45,5.8687,8.2789
6530,45,5.8706,8.2669
6531,45,5.8723,8.2606
6532,45,5.8750,8.2567
6533,45,5.8782,8.2539
6534,44,5.9150,8.4534
6535,44,5.9045,8.4516
6536,44,5.8986,8.4505
6537,44,5.8928,8.4498
6538,45,5.8882,8.4489
6539,45,5.9720,8.4271
6540,45,5.9629,8.4227
6541,45,5.9614,8.4200
6542,44,5.9587,8.4190
6543,46,5.9559,8.4185
6544,44,6.0093,8.4975
6545,44,5.9982,8.4944
6546,44,5.9888,8.4933
6547,44,5.9827,8.4925
6548,44,5.9798,8.4917
6549,44,5.9725,8.4406
6550,43,5.9621,8.4336
6551,44,5.9503,8.4308
6552,44,5.9432,8.4291
6553,44,5.9381,8.4275
6554,43,5.9650,8.4454
6555,43,5.9552,8.4371
6556,44,5.9563,8.4306
6557,43,5.9552,8.4289
6558,43,5.9541,8.4282
6559,45,5.9876,8.3841
6560,44,5.9548,8.3822
6561,44,5.9577,8.3813
6562,43,5.9435,8.3821
6563,44,5.9415,8.3831
6564,44,5.9967,8.3337
6565,44,5.9812,8.3319
6566,45,5.9651,8.3325
6567,45,5.9456,8.3312
6568,44,5.9476,8.3290
6569,43,5.8452,8.5020
6570,43,5.8281,8.5005
6571,43,5.8180,8.5003
6572,43,5.8102,8.4995
6573,42,5.8015,8.4991
6574,44,5.8986,8.5534
6575,43,5.8941,8.5520
6576,44,5.8892,8.5526
6577,44,5.8871,8.5520
6578,44,5.8852,8.5515
6579,44,6.0133,8.4871
6580,44,6.0128,8.4735
6581,44,6.0260,8.4677
6582,44,6.0401,8.4658
6583,44,6.0443,8.4651
6584,44,5.9581,8.4514
6585,44,5.9418,8.4508
6586,44,5.9329,8.4499
6587,44,5.9272,8.4491
6588,44,5.9229,8.4484
6589,44,5.9663,8.5043
6590,44,5.9687,8.5014
6591,44,5.9626,8.5009
6592,44,5.9522,8.5010
6593,44,5.9367,8.5016
6594,45,5.8591,8.4041
6595,45,5.8459,8.4010
6596,44,5.8351,8.4002
6597,45,5.8360,8.3949
6598,44,5.8302,8.3950
6599,44,5.9555,8.4439
6600,44,5.9455,8.4435
6601,44,5.9375,8.4434
6602,44,5.9309,8.4432
6603,44,5.9252,8.4431
6604,44,5.8389,8.3885
6605,44,5.8398,8.3831
6606,43,5.8168,8.3778
6607,43,5.8201,8.3785
6608,43,5.8305,8.3780
6609,44,5.9924,8.4451
6610,43,5.9849,8.4450
6611,44,5.9853,8.4433
6612,44,5.9875,8.4399
6613,44,5.9887,8.4370
6614,44,5.6788,8.3851
6615,45,5.6797,8.3791
6616,45,5.6693,8.3793
6617,45,5.6578,8.3806
6618,44,5.6575,8.3770
6619,44,5.9856,8.4686
6620,44,5.9728,8.4654
6621,44,5.9648,8.4642
6622,44,5.9581,8.4637
6623,45,5.9523,8.4633
6624,45,5.9193,8.4813
6625,44,5.8776,8.4846
6626,44,5.8643,8.4828
6627,44,5.8516,8.4820
6628,44,5.8408,8.4815
6629,43,5.7911,8.5834
6630,44,5.7856,8.5814
6631,45,5.7808,8.5792
6632,44,5.7759,8.5772
6633,44,5.7716,8.5759
6634,45,5.8145,8.4718
6635,45,5.8147,8.4687
6636,45,5.8165,8.4662
6637,46,5.8140,8.4649
6638,45,5.8078,8.4651
6639,43,6.0831,8.3470
6640,44,6.0916,8.3254
6641,44,6.0518,8.3170
6642,44,6.0403,8.3210
6643,44,6.0442,8.3216
6644,45,5.8799,8.4142
6645,44,5.8683,8.4106
6646,43,5.8493,8.4106
6647,43,5.8386,8.4117
6648,44,5.8305,8.4104
6649,44,5.6945,8.5431
6650,44,5.6921,8.5424
6651,44,5.6975,8.5430
6652,44,5.7011,8.5434
6653,44,5.6987,8.5431
6654,45,5.9032,8.3967
6655,44,5.9072,8.3866
6656,43,5.9129,8.3813
6657,44,5.9182,8.3778
6658,44,5.9213,8.3760
6659,45,5.8859,8.4617
6660,45,5.8786,8.4618
6661,45,5.8731,8.4616
6662,45,5.8701,8.4610
6663,45,5.8677,8.4607
6664,45,5.9904,8.5567
6665,45,5.9933,8.5507
6666,44,5.9954,8.5469
6667,44,5.9950,8.5447
6668,44,5.9922,8.5439
6669,44,5.9308,8.3944
6670,44,5.9230,8.3903
6671,44,5.9181,8.3871
6672,44,5.9138,8.3850
6673,43,5.9100,8.3840
6674,45,6.0951,8.4147
6675,45,6.0850,8.4131
6676,45,6.0770,8.4124
6677,45,6.0702,8.4118
6678,45,6.0645,8.4112
6679,44,6.0796,8.5064
6680,43,6.0701,8.5064
6681,43,6.0635,8.5064
6682,42,6.0582,8.5061
6683,42,6.0523,8.5054
6684,44,5.8817,8.4804
6685,44,5.8648,8.4822
6686,44,5.8547,8.4831
6687,44,5.8477,8.4836
6688,44,5.8426,8.4839
6689,44,5.8902,8.4460
6690,43,5.8720,8.4438
6691,43,5.8565,8.4421
6692,43,5.8434,8.4405
6693,43,5.8337,8.4394
6694,44,5.8830,8.2923
6695,44,5.8706,8.2913
6696,44,5.8651,8.2886
6697,45,5.8596,8.2874
6698,44,5.8544,8.2870
6699,44,5.9228,8.5279
6700,45,5.9316,8.5262
6701,44,5.9192,8.5253
6702,44,5.9189,8.5264
6703,45,5.9150,8.5290
6704,45,6.2545,8.5747
6705,44,6.2450,8.5727
6706,45,6.2418,8.5716
6707,46,6.2413,8.5709
6708,45,6.2409,8.5703
6709,45,5.9769,8.2790
6710,45,5.9627,8.2808
6711,44,5.9507,8.2815
6712,45,5.9425,8.2817
6713,44,5.9363,8.2813
6714,44,5.8428,8.3604
6715,43,5.8345,8.3574
6716,43,5.8301,8.3554
6717,43,5.8274,8.3538
6718,44,5.8252,8.3526
6719,42,5.8245,8.5593
6720,42,5.8155,8.5598
6721,42,5.8109,8.5598
6722,43,5.8078,8.5596
6723,42,5.8051,8.5594
6724,43,5.8059,8.5692
6725,42,5.7881,8.5695
6726,42,5.7758,8.5693
6727,43,5.7680,8.5691
6728,42,5.7624,8.5690
6729,43,5.9515,8.4574
6730,43,5.9348,8.4549
6731,42,5.9158,8.4551
6732,41,5.9034,8.4547
6733,40,5.8958,8.4541
6734,44,5.8202,8.4695
6735,44,5.8129,8.4662
6736,44,5.8118,8.4613
6737,43,5.8133,8.4564
6738,44,5.8139,8.4529
6739,44,5.9239,8.5351
6740,44,5.9135,8.5313
6741,44,5.9067,8.5294
6742,45,5.9042,8.5276
6743,44,5.9027,8.5261
6744,43,5.8661,8.4903
6745,43,5.8577,8.4889
6746,43,5.8511,8.4884
6747,43,5.8453,8.4881
6748,43,5.8386,8.4880
6749,42,5.8072,8.4368
6750,41,5.7820,8.4287
6751,41,5.7659,8.4231
6752,42,5.7613,8.4175
6753,43,5.7594,8.4137
6754,44,5.8258,8.3545
6755,44,5.8330,8.3491
6756,46,5.8322,8.3456
6757,44,5.8063,8.3429
6758,44,5.8141,8.3407
6759,45,6.0775,8.5646
6760,44,6.0745,8.5630
6761,45,6.0749,8.5626
6762,45,6.0702,8.5623
6763,44,6.0744,8.5623
6764,44,5.7386,8.4607
6765,44,5.7316,8.4595
6766,44,5.7280,8.4575
6767,44,5.7258,8.4553
6768,44,5.7239,8.4537
6769,43,5.9786,8.4012
6770,43,5.9736,8.4005
6771,43,5.9673,8.4003
6772,44,5.9609,8.4000
6773,44,5.9552,8.3998
6774,44,5.8637,8.4868
6775,43,5.8455,8.4850
6776,44,5.8480,8.4772
6777,44,5.8534,8.4714
6778,44,5.8526,8.4697
6779,44,5.9826,8.3737
6780,45,5.9825,8.3694
6781,44,5.9772,8.3651
6782,45,5.9749,8.3651
6783,44,5.9717,8.3661
6784,43,5.8604,8.4952
6785,43,5.8523,8.4912
6786,43,5.8468,8.4885
6787,43,5.8427,8.4868
6788,43,5.8400,8.4854
6789,44,6.0253,8.5994
6790,43,6.0373,8.5933
6791,44,6.0357,8.5880
6792,44,6.0277,8.5843
6793,44,6.0197,8.5815
6794,45,5.8247,8.5819
6795,44,5.8281,8.5784
6796,45,5.8274,8.5767
6797,45,5.8258,8.5755
6798,44,5.8242,8.5748
6799,44,6.1014,8.4128
6800,44,6.0937,8.4111
6801,45,6.0898,8.4099
6802,45,6.0835,8.4095
6803,44,6.0761,8.4094
6804,43,5.9212,8.3216
6805,44,5.9216,8.3087
6806,43,5.9212,8.3027
6807,43,5.9179,8.2987
6808,43,5.9135,8.2953
6809,45,5.8164,8.4507
6810,46,5.8277,8.4459
6811,45,5.8369,8.4429
6812,45,5.8414,8.4411
6813,44,5.8425,8.4400
6814,43,5.9889,8.5140
6815,44,5.9852,8.5101
6816,44,5.9820,8.5062
6817,43,5.9800,8.5019
6818,43,5.9765,8.4989
6819,44,5.8506,8.4569
6820,45,5.8371,8.4582
6821,45,5.8346,8.4580
6822,45,5.8349,8.4575
6823,45,5.8381,8.4563
6824,45,5.9237,8.3958
6825,45,5.9162,8.3943
6826,45,5.9102,8.3929
6827,46,5.9046,8.3917
6828,46,5.8995,8.3908
6829,43,5.8830,8.4062
6830,43,5.8755,8.4026
6831,43,5.8710,8.4013
6832,43,5.8680,8.4007
6833,43,5.8651,8.4010
6834,45,5.9585,8.4538
6835,44,5.9545,8.4522
6836,44,5.9418,8.4526
6837,44,5.9375,8.4522
6838,44,5.9481,8.4497
6839,43,6.0570,8.5831
6840,43,6.0475,8.5845
6841,44,6.0427,8.5848
6842,43,6.0394,8.5849
6843,44,6.0364,8.5851
6844,43,5.8400,8.3972
6845,44,5.8266,8.3949
6846,43,5.8179,8.3933
6847,43,5.8096,8.3924
6848,43,5.8027,8.3919
6849,40,5.9676,8.4989
6850,41,5.9494,8.4921
6851,41,5.9352,8.4879
6852,41,5.9259,8.4863
6853,43,5.9198,8.4836
6854,46,5.9696,8.4023
6855,46,5.9663,8.3996
6856,45,5.9676,8.3977
6857,46,5.9685,8.3967
6858,45,5.9684,8.3962
6859,42,5.9612,8.4725
6860,41,5.9473,8.4733
6861,42,5.9420,8.4724
6862,42,5.9376,8.4716
6863,42,5.9333,8.4711
6864,45,5.9619,8.4380
6865,44,5.9437,8.4366
6866,44,5.9311,8.4363
6867,44,5.9206,8.4361
6868,45,5.9112,8.4360
6869,43,5.8244,8.4370
6870,43,5.8229,8.4312
6871,43,5.8227,8.4288
6872,43,5.8224,8.4269
6873,43,5.8222,8.4256
6874,45,6.0651,8.2412
6875,44,6.0543,8.2380
6876,44,6.0517,8.2362
6877,44,6.0504,8.2351
6878,43,6.0483,8.2342
6879,44,6.1852,8.4941
6880,43,6.1847,8.4916
6881,44,6.1908,8.4898
6882,45,6.1986,8.4877
6883,43,6.1878,8.4845
6884,45,5.6589,8.5716
6885,44,5.6571,8.5713
6886,44,5.6569,8.5711
6887,44,5.6571,8.5707
6888,44,5.6610,8.5692
6889,45,5.9295,8.5456
6890,44,5.9108,8.5426
6891,44,5.8963,8.5388
6892,45,5.8880,8.5351
6893,45,5.8843,8.5321
6894,44,5.8887,8.5253
6895,44,5.8866,8.5217
6896,45,5.8831,8.5187
6897,45,5.8799,8.5179
6898,45,5.8757,8.5175
6899,44,5.9332,8.3604
6900,44,5.9189,8.3598
6901,44,5.9101,8.3597
6902,44,5.9032,8.3594
6903,44,5.8980,8.3591
6904,44,5.7549,8.2067
6905,44,5.7330,8.2061
6906,43,5.7161,8.2063
6907,43,5.6994,8.2064
6908,42,5.6866,8.2066
6909,45,5.8581,8.4546
6910,45,5.8414,8.4560
6911,45,5.8288,8.4566
6912,44,5.8179,8.4570
6913,45,5.8090,8.4571
6914,44,5.7331,8.5136
6915,44,5.7276,8.5121
6916,45,5.7217,8.5112
6917,44,5.7155,8.5077
6918,44,5.7099,8.5068
6919,45,6.0346,8.5078
6920,45,6.0465,8.5021
6921,45,6.0520,8.4987
6922,45,6.0515,8.4969
6923,44,6.0497,8.4962
6924,43,5.9147,8.3862
6925,44,5.9138,8.3848
6926,44,5.9094,8.3852
6927,44,5.9033,8.3859
6928,43,5.8951,8.3868
6929,45,6.0184,8.3369
6930,46,6.0685,8.3154
6931,45,6.0994,8.3093
6932,45,6.1087,8.3094
6933,45,6.1106,8.3082
6934,44,6.0882,8.4730
6935,45,6.0881,8.4641
6936,45,6.0818,8.4579
6937,44,6.0783,8.4576
6938,44,6.0705,8.4602
6939,44,5.9710,8.5182
6940,43,5.9199,8.5020
6941,43,5.9311,8.4978
6942,43,5.9246,8.4939
6943,43,5.9324,8.4949
6944,44,6.0100,8.2703
6945,45,6.0016,8.2649
6946,44,5.9896,8.2591
6947,44,5.9861,8.2569
6948,44,5.9829,8.2560
6949,40,5.8481,8.4172
6950,40,5.8276,8.4128
6951,40,5.8150,8.4092
6952,40,5.8068,8.4058
6953,40,5.8010,8.4029
6954,43,6.0149,8.3858
6955,44,6.0107,8.3836
6956,44,6.0067,8.3819
6957,44,6.0007,8.3809
6958,44,5.9948,8.3800
6959,44,5.8277,8.6067
6960,44,5.8229,8.6041
6961,43,5.8188,8.6025
6962,44,5.8150,8.6015
6963,44,5.8118,8.6008
6964,44,5.7993,8.2762
6965,44,5.7911,8.2729
6966,44,5.7802,8.2718
6967,44,5.7660,8.2706
6968,43,5.7557,8.2657
6969,44,5.9129,8.5001
6970,45,5.8981,8.4957
6971,45,5.8693,8.4952
6972,45,5.8693,8.4958
6973,44,5.8566,8.4919
6974,43,5.9638,8.4538
6975,44,5.9550,8.4543
6976,44,5.9469,8.4545
6977,43,5.9388,8.4547
6978,44,5.9321,8.4547
6979,42,5.8406,8.7025
6980,43,5.8278,8.7007
6981,42,5.8214,8.6990
6982,42,5.8172,8.6973
6983,42,5.8146,8.6958
6984,45,6.1506,8.3540
6985,45,6.1523,8.3518
6986,44,6.1492,8.3494
6987,44,6.1449,8.3489
6988,44,6.1409,8.3489
6989,44,5.7996,8.3603
6990,44,5.7974,8.3559
6991,44,5.7924,8.3537
6992,44,5.7867,8.3526
6993,44,5.7816,8.3518
6994,44,5.9721,8.2933
6995,44,5.9476,8.2920
6996,44,5.9365,8.2891
6997,44,5.9439,8.2887
6998,44,5.9254,8.2876
6999,45,5.9423,8.4246
7000,45,5.9368,8.4212
7001,45,5.9334,8.4186
7002,44,5.9308,8.4167
7003,45,5.9291,8.4153
7004,45,5.8066,8.5402
7005,45,5.7677,8.5316
7006,44,5.7799,8.5318
7007,45,5.8072,8.5345
7008,45,5.7837,8.5317
7009,44,5.9290,8.3975
7010,44,5.9397,8.3915
7011,44,5.9392,8.3886
7012,45,5.9360,8.3869
7013,44,5.9321,8.3857
7014,45,6.0740,8.4140
7015,45,6.0677,8.4126
7016,45,6.0627,8.4116
7017,44,6.0574,8.4109
7018,45,6.0503,8.4105
7019,45,5.7930,8.4402
7020,44,5.7828,8.4358
7021,44,5.7739,8.4301
7022,44,5.7640,8.4239
7023,44,5.7489,8.4193
7024,42,6.0519,8.4794
7025,42,6.0512,8.4719
7026,41,6.0490,8.4674
7027,41,6.0466,8.4648
7028,41,6.0448,8.4629
7029,44,5.9176,8.3671
7030,44,5.9056,8.3673
7031,43,5.8959,8.3670
7032,44,5.8871,8.3667
7033,44,5.8793,8.3663
7034,42,5.9557,8.4966
7035,42,5.9474,8.4959
7036,42,5.9414,8.4954
7037,43,5.9364,8.4950
7038,43,5.9318,8.4948
7039,43,5.8774,8.5835
7040,43,5.8641,8.5831
7041,43,5.8570,8.5821
7042,43,5.8527,8.5810
7043,43,5.8498,8.5801
7044,44,6.0231,8.4763
7045,44,6.0134,8.4735
7046,44,6.0046,8.4714
7047,44,5.9965,8.4691
7048,44,5.9903,8.4677
7049,45,5.9330,8.5626
7050,44,5.9208,8.5585
7051,44,5.9117,8.5557
7052,45,5.9037,8.5541
7053,44,5.8960,8.5531
7054,42,5.7631,8.4584
7055,43,5.7534,8.4565
7056,43,5.7444,8.4564
7057,44,5.7405,8.4560
7058,45,5.7356,8.4538
7059,40,5.8626,8.3573
7060,40,5.8510,8.3571
7061,39,5.8138,8.3588
7062,38,5.8050,8.3593
7063,38,5.8009,8.3594
7064,43,6.0431,8.5023
7065,43,6.0435,8.4968
7066,43,6.0407,8.4942
7067,43,6.0376,8.4929
7068,43,6.0343,8.4918
7069,44,5.9343,8.5837
7070,44,5.9103,8.5795
7071,44,5.8981,8.5783
7072,44,5.8906,8.5775
7073,44,5.8857,8.5772
7074,45,5.8041,8.4285
7075,44,5.7979,8.4282
7076,44,5.7957,8.4272
7077,44,5.7949,8.4263
7078,44,5.7945,8.4256
7079,45,5.9731,8.6594
7080,45,5.9671,8.6614
7081,45,5.9653,8.6589
7082,44,5.9621,8.6589
7083,44,5.9602,8.6580
7084,45,5.9041,8.4653
7085,45,5.8953,8.4661
7086,45,5.8974,8.4634
7087,45,5.8989,8.4597
7088,44,5.8998,8.4564
7089,44,5.7466,8.5965
7090,45,5.7463,8.5952
7091,45,5.7525,8.5948
7092,45,5.7632,8.5934
7093,44,5.7701,8.5917
7094,45,5.9491,8.5285
7095,45,5.9710,8.5270
7096,44,5.9654,8.5251
7097,45,5.9607,8.5239
7098,45,5.9600,8.5233
7099,45,5.9383,8.3667
7100,44,5.9265,8.3652
7101,45,5.9228,8.3636
7102,44,5.9192,8.3630
7103,45,5.9140,8.3628
7104,45,5.8640,8.4989
7105,45,5.8561,8.4979
7106,43,5.8496,8.4966
7107,44,5.8431,8.4953
7108,43,5.8371,8.4945
7109,45,5.7833,8.5283
7110,45,5.7713,8.5259
7111,45,5.7627,8.5248
7112,44,5.7566,8.5240
7113,45,5.7517,8.5236
7114,45,5.7870,8.2084
7115,45,5.7715,8.2046
7116,44,5.7598,8.2025
7117,44,5.7563,8.2009
7118,43,5.7319,8.2023
7119,44,5.8832,8.3599
7120,45,5.8675,8.3595
7121,44,5.8586,8.3597
7122,45,5.8527,8.3598
7123,44,5.8484,8.3598
7124,43,5.9113,8.3447
7125,44,5.9017,8.3457
7126,43,5.8955,8.3459
7127,44,5.8909,8.3461
7128,44,5.8868,8.3461
7129,44,5.7993,8.6772
7130,44,5.7975,8.6670
7131,44,5.7960,8.6622
7132,43,5.7953,8.6593
7133,44,5.7953,8.6574
7134,44,5.8528,8.5839
7135,44,5.8471,8.5827
7136,43,5.8434,8.5810
7137,43,5.8369,8.5785
7138,44,5.8326,8.5783
7139,43,5.9292,8.4399
7140,43,5.9168,8.4413
7141,43,5.9108,8.4388
7142,43,5.9070,8.4344
7143,43,5.9045,8.4293
7144,44,5.9045,8.3814
7145,44,5.8877,8.3804
7146,44,5.8738,8.3799
7147,45,5.8595,8.3797
7148,44,5.8467,8.3797
7149,44,5.8430,8.4222
7150,45,5.8304,8.4237
7151,45,5.8238,8.4240
7152,44,5.8195,8.4240
7153,44,5.8164,8.4239
7154,45,6.0482,8.4567
7155,44,6.0255,8.4519
7156,44,6.0165,8.4454
7157,45,6.0121,8.4425
7158,44,6.0084,8.4409
7159,45,6.0093,8.4287
7160,46,5.9978,8.4273
7161,44,5.9937,8.4269
7162,44,5.9932,8.4266
7163,44,5.9938,8.4263
7164,44,6.1153,8.4183
7165,44,6.1095,8.4172
7166,44,6.1028,8.4168
7167,44,6.0962,8.4168
7168,44,6.0903,8.4168
7169,42,5.8824,8.4632
7170,41,5.8598,8.4589
7171,42,5.8584,8.4547
7172,41,5.8385,8.4546
7173,41,5.8322,8.4533
7174,43,5.9021,8.4414
7175,43,5.8952,8.4398
7176,43,5.8906,8.4393
7177,43,5.8876,8.4390
7178,43,5.8835,8.4388
7179,44,5.8897,8.6138
7180,43,5.8710,8.6097
7181,44,5.8548,8.6078
7182,44,5.8406,8.6065
7183,43,5.8282,8.6058
7184,43,5.9670,8.2996
7185,43,5.9615,8.2946
7186,43,5.9597,8.2920
7187,43,5.9581,8.2902
7188,43,5.9560,8.2890
7189,45,6.0527,8.3855
7190,45,6.0535,8.3805
7191,44,6.0490,8.3764
7192,43,6.0417,8.3722
7193,44,6.0335,8.3685
7194,46,5.8702,8.5700
7195,45,5.8772,8.5702
7196,46,5.9065,8.5624
7197,44,5.8780,8.5594
7198,44,5.8806,8.5624
7199,44,5.9532,8.2094
7200,44,5.9416,8.2058
7201,44,5.9330,8.2039
7202,44,5.9265,8.2027
7203,44,5.9204,8.2017
7204,45,6.0070,8.3995
7205,45,6.0014,8.3980
7206,44,5.9962,8.3964
7207,44,5.9917,8.3950
7208,44,5.9876,8.3938
7209,45,5.8522,8.4795
7210,44,5.8470,8.4766
